name,text_content
https://www.facebook.com/gurpreet.lalkaar,"ਮਹੀਨਿਆਂ ਬੱਧੀ, ਇੱਕ ਮਗਰੋਂ ਇੱਕ ਕਾਂਡ ਵਿੱਚ ਬਦਨਾਮ ਹੋਣ ਤੋਂ ਬਾਅਦ ਆਖਰਕਾਰ ਪਰਸੋਂ ਯੂਕੇ ਦੇ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਬੌਰਿਸ ਜੌਨਸਨ ਨੇ ਆਪਣੇ ਅਸਤੀਫੇ ਦਾ ਐਲਾਨ ਕਰ ਦਿੱਤਾ| ਪਰ ਜੌਨਸਨ ਦੇ ਅਸਤੀਫੇ ਨਾਲ਼ ਓ… See more"
https://www.facebook.com/gurpreet.lalkaar,"ਅਜਿੱਤ ਆਦਮੀ – ਜਗਤਾਰ
ਉਹ ਫੇਰਾ ਲਾ ਕੇ
ਖੇਤਾਂ ‘ਚੋਂ ਹਰਾ ਘਾਹ ਲਿਆਉਂਦਾ
ਘੋੜੇ ਨੂੰ ਪਾਉਂਦਾ… See more"
https://www.facebook.com/gurpreet.lalkaar,"ਬਰਤਾਨੀਆ ਵਿੱਚ ਮਜ਼ਦੂਰਾਂ ਦਾ ਵੱਡਾ ਉਭਾਰ, ਹਜ਼ਾਰਾਂ ਰੇਲ ਮਜ਼ਦੂਰਾਂ ਨੇ ਕੀਤੀ ਹੜਤਾਲ 
ਪਿਛਲੇ ਦਿਨਾਂ ’ਚ ਬਰਤਾਨੀਆ ਵਿੱਚ 30 ਸਾਲਾਂ ਬਾਅਦ ਮਜਦੂਰਾਂ ਦੇ ਸੰਘਰਸ਼ ਦਾ ਵੱਡਾ ਉਭਾਰ ਸਾਹਮਣੇ ਆਇਆ ਹੈ। 24 ਮਈ 2022 ਨੂੰ ਰੇਲ ਮਜ਼ਦੂਰਾਂ ਨੇ ਤਨਖਾਹ ਵਾਧੇ ਅਤੇ ਹੋਰ ਮੰਗਾਂ ਨਾ ਮੰਨੇ ਜਾਣ ਦੀ ਸੂਰਤ ਵਿੱਚ ਹੜਤਾਲ ਉੱਤੇ ਜਾਣ ਦਾ ਫੈਸਲਾ ਕੀਤਾ ਸੀ। 20 ਜੂਨ ਨੂੰ ਰੇਲ ਕੰਪਨੀਆਂ ਨਾਲ਼ ਗੱਲਬਾਤ ਸਿਰੇ ਨਾ ਚੜ੍ਹਨ ਤੋਂ ਬਾਅਦ ‘ਰੇਲ, ਸਮੁੰਦਰੀ ਜਹਾਜਾਂ ਅਤੇ ਟਰਾਂਸਪੋਰਟ ਦੇ ਮਜ਼ਦੂਰਾਂ ਦੀ ਕੌਮੀ ਯੂਨੀਅਨ’ (ਆਰ.ਐਮ.ਟੀ.) ਦੀ ਅਗਵਾਈ ਵਿੱਚ ਸਰਕਾਰੀ ਰੇਲਵੇ ਕੰਪਨੀ ‘ਨੈਟਵਰਕ ਰੇਲ’ ਅਤੇ 13 ਹੋਰ ਨਿੱਜੀ ਰੇਲ ਕੰਪਨੀਆਂ ਦੇ ਕ… See more"
https://www.facebook.com/gurpreet.lalkaar,"ਬਰਤਾਨੀਆ ਵਿੱਚ ਮਜ਼ਦੂਰਾਂ ਦਾ ਵੱਡਾ ਉਭਾਰ, ਹਜ਼ਾਰਾਂ ਰੇਲ ਮਜ਼ਦੂਰਾਂ ਨੇ ਕੀਤੀ ਹੜਤਾਲ 
ਪਿਛਲੇ ਦਿਨਾਂ ’ਚ ਬਰਤਾਨੀਆ ਵਿੱਚ 30 ਸਾਲਾਂ ਬਾਅਦ ਮਜਦੂਰਾਂ ਦੇ ਸੰਘਰਸ਼ ਦਾ ਵੱਡਾ ਉਭਾਰ ਸਾਹਮਣੇ ਆਇਆ ਹੈ। 24 … See more"
https://www.facebook.com/gurpreet.lalkaar,#ਮੱਤੇਵਾੜਾ ਦਾ ਜੰਗਲ਼ ਕਰੀਬ 4000 ਏਕੜ ‘ਚ ਫੈਲਿਆ ਹੋਇਆ ਹੈ। ਇਸਨੂੰ ਉਜਾੜ ਕੇ ਕਰੀਬ 960 ਏਕੜ ਦਾ ਸਨਅਤੀ ਪਾਰਕ ਬਣਾਇਆ ਜਾ ਰਿਹਾ ਹੈ। ਇਹ ਪ੍ਰੋਜੈਕਟ ਕਾਂਗਰਸ ਦੀ ਪਿਛਲੀ ਸਰਕਾਰ ਵੇਲੇ ਸ਼ੁਰੂ ਹੋਇਆ ਸੀ। ਉਦੋਂ ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਇਸਦਾ ਵਿਰੋਧ ਕਰ ਰਹੀ ਸੀ। ਖੁਦ ਭਗਵੰਤ ਮਾਨ ਤੇ ਹਰਪਾਲ ਸਿੰਘ ਚੀਮਾ ਵੱਲੋਂ ਮੱਤੇਵਾੜਾ ਜੰਗਲ ਤੇ ਆਸ-ਪਾਸੇ ਦੇ ਪਿੰਡਾਂ ਦਾ ਦੌਰਾ ਕਰਕੇ ਇਸ ਪ੍ਰੋਜੈਕਟ ਦਾ ਸਖਤ ਵਿਰੋਧ ਕੀਤਾ ਗਿਆ। ਤੇ ਹੁਣ ਸੱਤ੍ਹਾ ਵਿੱਚ ਆਉਂਦਿਆਂ ਹੀ ਉਹਨਾਂ ਨੇ ਇਸ ਪ੍ਰੋਜੈਕਟ ਲਈ ਜਮੀਨ ਐਕੁਆਇਰ ਕਰ ਦਿੱਤੀ ਹੈ ਤੇ ਇਸ ਪ੍ਰੋਜੈਕਟ ਨੂੰ ਹਰੀ ਝੰਡੀ ਦੇ ਦਿੱਤੀ ਹੈ। #ਆਪ ਆਪਣੀਆਂ ਦਲੀਲਾਂ ਤੋਂ ਆਪ ਹੀ ਭਗੌੜੀ ਹ… See more
https://www.facebook.com/gurpreet.lalkaar,"ਨੀਂ ਫੁੱਲਾਂ ਵਰਗੀਓ ਕੁੜੀਓ (ਗੀਤ)
ਇਹ ਗੀਤ ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਪਟਿਆਲਾ ਵਿੱਚ PSU (ਲਲਕਾਰ) ਵੱਲੋਂ ਕੌਮਾਂਤਰੀ ਮਜ਼ਦੂਰ ਔਰਤ ਦਿਵਸ (8 ਮਾਰਚ) ਮੌਕੇ ਕੀਤੇ ਪ੍ਰੋਗਰਾਮ ਦੌਰਾਨ ਗਾਇਆ ਗਿਆ ਸੀ। ਵੀਡਿਓ/ਤਸਵੀਰਾਂ ਵੀ ਉਸੇ ਪ੍ਰੋਗਰਾਮ ਦੀਆਂ ਹਨ।
ਗਾਇਕਾ - ਅਰਸ਼… See more"
https://www.facebook.com/gurpreet.lalkaar,"ਨੀਂ ਫੁੱਲਾਂ ਵਰਗੀਓ ਕੁੜੀਓ (ਗੀਤ)
ਇਹ ਗੀਤ ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਪਟਿਆਲਾ ਵਿੱਚ PSU (ਲਲਕਾਰ) ਵੱਲੋਂ ਕੌਮਾਂਤਰੀ ਮਜ਼ਦੂਰ ਔਰਤ ਦਿਵਸ (8 ਮਾਰਚ) ਮੌਕੇ ਕੀਤੇ ਪ੍ਰੋਗਰਾਮ ਦੌਰਾਨ ਗਾਇਆ ਗਿਆ ਸੀ। ਵੀਡ… See more"
https://www.facebook.com/gurpreet.lalkaar,"ਮਿੱਠੜੀ ਤਰੇਲ ਦੀ
ਛਬੀਲ ਲਾ ਕੇ ਫੁੱਲ ਕੋਈ
ਛਿੱਟ-ਛਿੱਟ ਭੌਰਾਂ ਨੂੰ ਪਿਆਏ।
ਬੂਹੇ ਖਲੀ ਤਿਤਲੀ
ਫ਼ਕੀਰਨੀ ਨੂੰ ਮੌਲਸਰੀ… See more"
https://www.facebook.com/gurpreet.lalkaar,"#ਲਲਕਾਰ 16-30 ਜੂਨ ਅਤੇ 1-15 ਜੁਲਾਈ (ਸੰਯੁਕਤ ਅੰਕ)
ਇਸ ਅੰਕ 'ਚ ਪੜ੍ਹੋ :
 - ਕਿਰਤੀਆਂ ’ਤੇ ਕਹਿਰ ਢਾਹੁੰਦੀ ਦਿਨੋਂ-ਦਿਨ ਵਧਦੀ ਮਹਿੰਗਾਈ 
ਤੇ ਤਮਾਸ਼ਬੀਨ ਬਣ ਵੇਖ ਰਹੀ ਮੋਦੀ ਸਰਕਾਰ! (ਸੰਪਾਦਕੀ)
 - ਕੇਂਦਰ ਦੀ ਅਗਨੀਪਥ ਯੋਜਨਾ ਖਿਲਾਫ ਭੜਕਿਆ ਨੌਜਵਾਨਾਂ ਦਾ ਰੋਹ… See more"
https://www.facebook.com/gurpreet.lalkaar,"#ਲਲਕਾਰ 16-30 ਜੂਨ ਅਤੇ 1-15 ਜੁਲਾਈ (ਸੰਯੁਕਤ ਅੰਕ)
ਇਸ ਅੰਕ 'ਚ ਪੜ੍ਹੋ :
https://lalkaar.wordpress.com/lalkaar-16-june-and-1-july.../
 - ਕਿਰਤੀਆਂ ’ਤੇ ਕਹਿਰ ਢਾਹੁੰਦੀ ਦਿਨੋਂ… See more"
https://www.facebook.com/gurpreet.lalkaar,"#ਪੰਜਾਬ_ਯੂਨੀਵਰਸਿਟੀ ਬਾਰੇ ਪੰਜਾਬ ਸਰਕਾਰ ਦਾ ਅਧੂਰਾ ਮਤਾ
1966 ਚ ਪੰਜਾਬ ਦੇ ਪੁਰਨ-ਗਠਨ ਪੰਜਾਬੀ ਬੋਲਕੇ ਇਲਾਕੇ ਪੰਜਾਬ ਤੋਂ ਬਾਹਰ ਛੱਡ ਗਏ, ਪੰਜਾਬ ਦੀ ਰਾਜਧਾਨੀ ਖੋਹੀ ਗਈ, ਦਰਿਆਈ ਪਾਣੀਆਂ ਦੀ ਨਿਹੱਕੀ ਵੰਡ ਕੀਤੀ ਗਈ। ਉਸ ਵੇਲ਼ੇ ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਵੀ ਪੰਜਾਬ ਕੋਲ਼ੋਂ ਖੋਹੀ ਹੈ। ਜਿਵੇਂ ਪੰਜਾਬ ਦੀ ਇਹ ਮੰਗ ਹੈ ਕਿ ਪੰਜਾਬੀ ਬੋਲਦੇ ਇਲਾਕੇ ਵਾਪਸ ਦਿੱਤੇ ਜਾਣ, ਚੰਡੀਗੜ੍ਹ ਵਾਪਸ ਕੀਤਾ ਜਾਵੇ, ਦਰਿਆਈ ਪਾਣੀਆਂ ਦਾ ਮਸਲਾ ਰਾਇਪੇਰੀਅਨ ਸਿਧਾਂਤ ਹੱਲ ਕੀਤਾ ਜਾਵੇ, ਉਸੇ ਤਰ੍ਹਾਂ ਇਹ ਮੰਗ ਵੀ ਬਣਦੀ ਆ ਕਿ ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਵੀ ਪੂਰੀ ਤਰ੍ਹਾਂ ਪੰਜਾਬ ਨੂੰ ਦਿੱਤੀ ਜਾਵੇ l
ਹੁਣ ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਪੰ… See more"
https://www.facebook.com/gurpreet.lalkaar,"#ਪੰਜਾਬ_ਯੂਨੀਵਰਸਿਟੀ ਬਾਰੇ ਪੰਜਾਬ ਸਰਕਾਰ ਦਾ ਅਧੂਰਾ ਮਤਾ
1966 ਚ ਪੰਜਾਬ ਦੇ ਪੁਨਰ-ਗਠਨ ਵੇਲ਼ੇ ਪੰਜਾਬੀ ਬੋਲਦੇ ਇਲਾਕੇ ਪੰਜਾਬ ਤੋਂ ਬਾਹਰ ਕੱਢੇ ਗਏ, ਪੰਜਾਬ ਦੀ ਰਾਜਧਾਨੀ ਖੋਹੀ ਗਈ, ਦਰਿਆਈ ਪਾਣੀਆ… See more"
https://www.facebook.com/gurpreet.lalkaar,"PPP ਮਾਡਲ , ਮੁਲਕ ਦੀ ਪਹਿਲੀ ਇੰਟਰਨੈਸ਼ਨਲ ਨਾਲੰਦਾ ਯੂਨੀਵਰਸਿਟੀ ਬਿਹਾਰ ਦਾ ਦੂਸਰਾ ਕੈਂਪਸ ਰਾਜਸਥਾਨ ਚ ਪ੍ਰਾਈਵੇਟ ਭਾਈਵਾਲੀ ਤਹਿਤ - ਏਅਰ ਇੰਡੀਆ, ਰੇਲਵੇ, ਬੈਂਕਾਂ ਤੋਂ ਬਾਅਦ ਸੈਂਟਰਲ ਯੂਨੀਵਰਸਿਟੀਆਂ ਦਾ ਵੀ ਹੋਵੇਗਾ ਨਿੱਜੀਕਰਨ , #savepunjabuniversity"
https://www.facebook.com/gurpreet.lalkaar,"PPP ਮਾਡਲ , ਮੁਲਕ ਦੀ ਪਹਿਲੀ ਇੰਟਰਨੈਸ਼ਨਲ ਨਾਲੰਦਾ ਯੂਨੀਵਰਸਿਟੀ ਬਿਹਾਰ ਦਾ ਦੂਸਰਾ ਕੈਂਪਸ ਰਾਜਸਥਾਨ ਚ ਪ੍ਰਾਈਵੇਟ ਭਾਈਵਾਲੀ ਤਹਿਤ - ਏਅਰ ਇੰਡੀਆ, ਰੇਲਵੇ, ਬੈਂਕਾਂ ਤੋਂ ਬਾਅਦ ਸੈਂਟਰਲ ਯੂਨੀਵਰਸਿਟੀ… See more"
https://www.facebook.com/gurpreet.lalkaar,"ਕੇਂਦਰ ਸਰਕਾਰ ਦੀਆਂ #ਪੰਜਾਬ_ਯੂਨੀਵਰਸਿਟੀ ਖੋਹਣ ਦੀਆਂ ਕੋਸ਼ਿਸ਼ਾਂ ਨੂੰ ਰੋਕਣ ਅਤੇ ਇਸਨੂੰ ਪੂਰੀ ਤਰ੍ਹਾਂ ਪੰਜਾਬ ਹੱਥ ਲੈਣ ਦੀ ਲੜਾਈ ਇੱਕ ਸਿਆਸੀ ਲੜਾਈ ਹੈ। ਇਹ ਕੇਂਦਰ ਤੇ ਸੂਬਿਆਂ ਦੇ ਸਬੰਧਾਂ ਦੀ ਲੜਾਈ ਹੈ। ਇਸ ਲੜਾਈ ਚ ਮੁੱਖ ਤਾਕਤ ਲੋਕ ਹਨ, ਪਰ ਇਹ ਗੱਲ ਵੀ ਅਹਿਮ ਹੈ ਕਿ ਪੰਜਾਬ ਸਰਕਾਰ ਕਿੱਥੇ ਖੜ੍ਹਦੀ ਹੈ।
ਪੰਜਾਬ ਸਰਕਾਰ ਨੇ ਪੰਜਾਬ ਦੇ ਹੱਕ ਲਈ ਕੇਂਦਰ ਖ਼ਿਲਾਫ਼ ਜਿਹੜੀ ਸਿਆਸੀ ਲੜਾਈ ਲੜਨੀ ਆ ਉਹਦਾ ਇੱਕ ਸਾਧਨ ਇਹ ਹੈ ਕਿ ਰਾਜ ਸਭਾ ਵਿੱਚ ਪੰਜਾਬ ਸਰਕਾਰ ਦੇ ਭੇਜੇ ਨੁਮਾਇੰਦੇ ਇਹ ਮੁੱਦਾ ਜ਼ੋਰਦਾਰ ਢੰਗ ਨਾਲ਼ ਚੱਕਣ।
ਕੇਜਰੀਵਾਲ ਵੱਲੋਂ ਭੇਜੇ 'ਪੰਜਾਬ ਦੇ"" 7 ਲੋਕ ਸਭਾ ਮੈਂਬਰਾਂ ਵਿੱਚ ਇੱਕ ਹੈ ਅਸ… See more"
https://www.facebook.com/gurpreet.lalkaar,ਕੇਂਦਰ ਸਰਕਾਰ ਦੀਆਂ #ਪੰਜਾਬ_ਯੂਨੀਵਰਸਿਟੀ ਖੋਹਣ ਦੀਆਂ ਕੋਸ਼ਿਸ਼ਾਂ ਨੂੰ ਰੋਕਣ ਅਤੇ ਇਸਨੂੰ ਪੂਰੀ ਤਰ੍ਹਾਂ ਪੰਜਾਬ ਹੱਥ ਲੈਣ ਦੀ ਲੜਾਈ ਇੱਕ ਸਿਆਸੀ ਲੜਾਈ ਹੈ। ਇਹ ਕੇਂਦਰ ਤੇ ਸੂਬਿਆਂ ਦੇ ਸਬੰਧਾਂ ਦੀ ਲ… See more
https://www.facebook.com/gurpreet.lalkaar,"ਇਲਹਾਮ
    ""ਬਾਬਾ ਜੀ ਮੇਰੀਆਂ ਵੀਹ ਕਿਤਾਬਾਂ ਛਪ ਚੁੱਕੀਆਂ ਨੇ ਪਰ ਮੇਰੀ ਸਾਹਿਤ ਜਗਤ ਵਿਚ ਕੋਈ ਪੁੱਛ ਪ੍ਰਤੀਤ ਨਹੀਂ ਹੋ ਰਹੀ, ਕੀ ਕਰਾਂ?""
    ਪੰਜਾਬੀ ਦੇ ਇੱਕ ਵੀਹ ਵਰ੍ਹਿਆਂ ਤੋਂ ਕਿਤਾਬਾਂ ਛਪਵਾ ਰਹੇ ਲੇਖਕ (ਜਿਸ ਦਾ ਨਾਂ ਤੁਸੀਂ ਆਪਣੇ ਜਾਣੇ ਪਛਾਣੇ ਲੇਖਕਾਂ ਵਿੱਚੋਂ ਕਿਸੇ ਦਾ ਵੀ ਨਾਂ ਲਿਖ ਸਕਦੇ ਹੋ) ਨੇ ਕਿਸੇ ਪੀਰ ਫਕੀਰ ਤੋਂ ਪੁੱਛਿਆ।
    ""ਬੇਟਾ ਇਸ ਦੇ ਇਲਾਜ ਲਈ ਤੂੰ ਏਦਾਂ ਕਰੀਂ ਮੀਂਹ ਆਉਣ ਤੋਂ ਪਹਿਲਾਂ ਜਦੋਂ ਘਣੇ ਬੱਦਲ ਛਾ ਜਾਣ ਇੱਕ ਟੰਗ 'ਤੇ ਖੜ੍ਹਾ ਹੋ ਕੇ ਉਪਰ ਅਸਮਾਨ ਵੱਲ ਤੱਕਦਾ ਰਹੀ ਤਾਂ ਮੀਂਹ ਪੈਣ 'ਤੇ ਤੈਨੂੰ ਰੱਬੀ ਇਲਹਾਮ ਹੋਵੇਗਾ।""… See more"
https://www.facebook.com/gurpreet.lalkaar,"#ਪੰਜਾਬੀ_ਯੂਨੀਵਰਸਿਟੀ ਪਟਿਆਲਾ ਲਈ ਕੱਲ੍ਹ ਬਜਟ ਵਿੱਚ 200 ਕਰੋੜ ਦਾ ਐਲਾਨ ਕੀਤਾ ਗਿਆ ਸੀ। ਉਦੋਂ ਤੋਂ ਇਹ ਗੱਲ ਅਸਪੱਸ਼ਟ ਸੀ ਕਿ ਇਹ ਪਹਿਲਾਂ ਤੋਂ ਮਿਲ਼ਦੀ ਸਲਾਨਾ ਗ੍ਰਾਂਟ ਹੀ ਹੈ ਜਾਂ ਫੇਰ ਉਸ ਤੋਂ ਵੱਖਰੀ ਵਿਸ਼ੇਸ਼ ਗ੍ਰਾਂਟ ਦਿੱਤੀ ਗਈ ਹੈ। ਅੱਜ ਵਿੱਤ ਮੰਤਰੀ ਨੇ ਵਿਧਾਨ ਸਭਾ ਵਿੱਚ ਇਸ ਬਾਰੇ ਸਪੱਸ਼ਟੀਕਰਨ ਦਿੱਤਾ ਹੈ।
ਇਹ 200 ਕਰੋੜ ਕੋਈ ਵੱਖਰੀ/ਵਿਸ਼ੇਸ਼ ਗ੍ਰਾਂਟ ਨਹੀਂ ਦਿੱਤੀ ਗਈ ਸਗੋਂ ਸਲਾਨਾ ਗ੍ਰਾਂਟ ਹੀ 200 ਕਰੋੜ ਕੀਤੀ ਗਈ ਹੈ। ਪਿਛਲੇ ਸਾਲ ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਨੂੰ ਪੰਜਾਬ ਸਰਕਾਰ ਵੱਲੋਂ 211 ਕਰੋੜ ਦਿੱਤੇ ਗਏ ਸਨ। ਇਸ ਗੱਲ ਦਾ ਫਰਕ ਜ਼ਰੂਰ ਹੈ ਕਿ ਪਿਛਲੇ ਸਾਲ ਦੀ 121 ਕਰੋੜ ਦੀ ਸਲਾਨਾ ਗ੍ਰਾਂਟ ਤ… See more"
https://www.facebook.com/gurpreet.lalkaar,"""ਕੀ ਇਹ ਸੁਭਾਵਕ ਨਹੀਂ ਹੈ ਕਿ ਸਾਡੀ ਪਾਰਟੀ, ਇਨਕਲਾਬੀ ਪਾਰਟੀ ਚ ਨੌਜਵਾਨਾਂ ਦੀ ਬਹੁਤਾਤ ਹੋਵੇ? ਅਸੀਂ ਭਵਿੱਖ ਦੀ ਪਾਰਟੀ ਹਾਂ ਅਤੇ ਭਵਿੱਖ ਨੌਜਵਾਨਾਂ ਦਾ ਹੈ। ਅਸੀਂ ਨਵੇਂ ਢੰਗ, ਨਵੇਂ ਵਿਚਾਰਾਂ ਦੇ ਖੋਜੀਆਂ ਦੀ ਪਾਰਟੀ ਹਾਂ, ਅਤੇ ਹਮੇਸ਼ਾਂ ਨੌਜਵਾਨ ਹੀ ਪੂਰੀ ਤਤਪਰਤਾ ਨਾਲ਼ ਅਜਿਹੇ ਖੋਜੀਆਂ ਮਗਰ ਚੱਲਦੇ ਹਨ। ਅਸੀਂ  ਗੰਦਗੀ ਵਿਰੁੱਧ ਆਪਾ ਵਾਰੂ ਘੋਲ਼ ਕਰਨ ਵਾਲ਼ੀ ਪਾਰਟੀ ਹਾਂ ਅਤੇ ਨੌਜਵਾਨ ਅਜਿਹੇ ਆਪਾ ਵਾਰੂ ਘੋਲ਼ ਚ ਸਭ ਤੋਂ ਮੂਹਰੇ ਹੁੰਦੇ ਹਨ।""
ਫਰੈਡਰਿਕ ਏਂਗਲਜ਼
( ਨੌਜਵਾਨਾਂ ਤੋਂ ਇਥੇ ਭਾਵ ਮੁੱਖ ਰੂਪ ਚ ਨੌਜਵਾਨ ਮਜਦੂਰਾਂ ਤੋਂ ਹੈ)"
https://www.facebook.com/gurpreet.lalkaar,"""ਕੀ ਇਹ ਸੁਭਾਵਕ ਨਹੀਂ ਹੈ ਕਿ ਸਾਡੀ ਪਾਰਟੀ, ਇਨਕਲਾਬੀ ਪਾਰਟੀ ਚ ਨੌਜਵਾਨਾਂ ਦੀ ਬਹੁਤਾਤ ਹੋਵੇ? ਅਸੀਂ ਭਵਿੱਖ ਦੀ ਪਾਰਟੀ ਹਾਂ ਅਤੇ ਭਵਿੱਖ ਨੌਜਵਾਨਾਂ ਦਾ ਹੈ। ਅਸੀਂ ਨਵੇਂ ਢੰਗ, ਨਵੇਂ ਵਿਚਾਰਾਂ ਦੇ ਖ… See more"
https://www.facebook.com/gurpreet.lalkaar,"AAP ਸਰਕਾਰ ਖ਼ਿਲਾਫ਼ ਹੋਈ ਵਿਦਿਆਰਥੀ ਜਥੇਬੰਦੀ, 'ਗ੍ਰਾਂਟ ਦੇ ਨਾਂਅ 'ਤੇ ਧੋਖਾ'  
#PunjabiNews #punjabuniversitypatiala #LatestNews #PTCNews #AAP #Protest"
https://www.facebook.com/gurpreet.lalkaar,"*ਪੰਜਾਬ ਸਰਕਾਰ ਵਲੋਂ ਬਜਟ 'ਚ ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਨੂੰ ਦਿੱਤੀ ਨਿਗੂਣੀ ਗਰਾਂਟ ਖਿਲਾਫ਼ ਸਾਂਝੇ ਵਿਦਿਆਰਥੀ ਮੋਰਚੇ ਵਲੋਂ ਰੋਸ ਮੁਜ਼ਾਹਰਾ*
ਕੱਲ੍ਹ ਪੰਜਾਬ ਸਰਕਾਰ ਨੇ ਆਪਣੇ ਪਲੇਠੇ ਬਜਟ 'ਚ ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਨੂੰ 200 ਕਰੋੜ ਰੁਪਏ ਦੀ ਗ੍ਰਾਂਟ ਦੇਣ ਦੀ ਗੱਲ ਆਖੀ ਹੈ ਪਰ ਯੂਨੀਵਰਸਿਟੀ ਦੇ ਕਰਜ਼ੇ ਅਤੇ ਮਹੀਨਾਵਾਰ ਗ੍ਰਾਂਟ ਵਧਾਉਣ ਬਾਰੇ ਬਿਲਕੁੱਲ ਜ਼ਿਕਰ ਨਹੀਂ ਕੀਤਾ।
ਇਹ ਗ੍ਰਾਂਟ ਪਿਛਲੇ ਸਾਲ 211 ਕਰੋੜ ਰੁਪਏ ਸੀ। ਸਿੱਖਿਆ ਦੀ ਬਿਹਤਰੀ ਦਾ ਨਾਅਰਾ ਦੇ ਸੱਤਾ ਚ ਆਈ ਆਪ ਪਾਰਟੀ ਨੇ ਗ੍ਰਾਂਟ ਵਧਾਉਣ ਦੀ ਥਾਂ 11 ਕਰੋੜ ਘਟਾਈ ਹੈ।200 ਕਰੋੜ ਚੋਂ ਵੀ ਕਿੰਨੇ ਮਿਲਣਗੇ, ਇਹ ਵੇਖਣ ਵਾਲਾ ਹੈ।… See more"
https://www.facebook.com/gurpreet.lalkaar,"*ਪੰਜਾਬ ਸਰਕਾਰ ਵਲੋਂ ਬਜਟ 'ਚ ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਨੂੰ ਦਿੱਤੀ ਨਿਗੂਣੀ ਗਰਾਂਟ ਖਿਲਾਫ਼ ਸਾਂਝੇ ਵਿਦਿਆਰਥੀ ਮੋਰਚੇ ਵਲੋਂ ਰੋਸ ਮੁਜ਼ਾਹਰਾ*
ਕੱਲ੍ਹ ਪੰਜਾਬ ਸਰਕਾਰ ਨੇ ਆਪਣੇ ਪਲੇਠੇ ਬਜਟ 'ਚ ਪੰਜਾਬੀ … See more"
https://www.facebook.com/gurpreet.lalkaar,"ਭਗਵੰਤ ਮਾਨ ਚੋਣਾਂ ਜਿੱਤ ਕੇ ਮੁੱਖ ਮੰਤਰੀ ਬਣਨ ਤੋਂ ਬਾਅਦ ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਪਟਿਆਲਾ ਚ ਆਇਆ ਸੀ ਤਾਂ ਉਹਨਾਂ ਨੇ ਸੈਂਕੜੇ ਲੋਕਾਂ ਦੇ ਪੰਡਾਲ 'ਚ ਇਹ ਐਲਾਨ ਕੀਤਾ ਸੀ ਕਿ, ""ਅਸੀਂ ਇਸ ਯੂਨੀਵਰਸਿਟੀ ਨੂੰ ਕਰਜ਼ਾ ਮੁਕਤ ਕਰਾਂਗੇ।""
ਪਰ ਕੱਲ੍ਹ ਦੇ ਬਜਟ ਵਿੱਚ ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਦਾ 150 ਕਰੋੜ ਦਾ ਕਰਜ਼ਾ ਮਾਫ਼ ਕਰਨ ਅਤੇ ਇਸਦੀ ਮਹੀਨਾਵਾਰ ਗ੍ਰਾਂਟ ਵਧਾਉਣ ਲਈ ਕੁੱਝ ਨਹੀਂ ਕੀਤਾ ਹੈ। ਇਸ ਤਰ੍ਹਾਂ ਸਿੱਖਿਆ ਬਾਰੇ ਵੱਡੇ ਵੱਡੇ ਦਾਅਵੇ ਕਰਨ ਵਾਲ਼ੀ ਆਪ ਦੀ ਸਰਕਾਰ ਨੇ ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਪ੍ਰਤੀ ਬੇਰੁਖ਼ੀ ਵਿਖਾਈ ਹੈ। ਇਸ ਯੂਨੀਵਰਸਿਟੀ ਤੇ ਇਸ ਨਾਲ਼ ਜੁੜੇ ਕਰੀਬ 300 ਕਾਲਜਾਂ ਰਾਹੀਂ ਲੱਖਾਂ ਵਿਦਿਆਰਥੀ ਸ… See more"
